index,left,top,right,bottom,section,line,content
118,499.65625,320.0,516.65625,430.0,,1,r
119,515.421875,320.0,538.421875,430.0,,1,e
120,538.625,320.0,557.625,430.0,,1,c
121,557.9375,320.0,567.9375,430.0,,1,i
122,568.375,320.0,590.375,430.0,,1,a
123,590.8125,320.0,604.8125,430.0,,1,t
124,605.125,320.0,615.125,430.0,,1,i
125,615.328125,320.0,639.328125,430.0,,1,o
126,639.046875,320.0,664.046875,430.0,,1,n
127,664.453125,320.0,674.453125,430.0,,1, 
128,674.046875,320.0,699.046875,430.0,,1,g
129,698.5625,320.0,715.5625,430.0,,1,r
130,714.96875,320.0,738.96875,430.0,,1,o
131,738.6875,320.0,763.6875,430.0,,1,u
132,763.28125,320.0,788.28125,430.0,,1,p
133,788.6875,320.0,798.6875,430.0,,1, 
134,799.0,320.0,809.0,430.0,,1,i
135,808.71875,320.0,833.71875,430.0,,1,n
136,834.125,320.0,844.125,430.0,,1, 
137,844.0,320.0,867.0,430.0,,1,1
138,866.875,320.0,889.875,430.0,,1,9
139,889.75,320.0,912.75,430.0,,1,1
140,912.625,320.0,935.625,430.0,,1,3
141,935.34375,320.0,946.34375,430.0,,1,.
142,946.75,320.0,956.75,430.0,,1, 
143,956.390625,320.0,986.390625,430.0,,1,H
144,985.953125,320.0,1008.953125,430.0,,1,e
145,1009.359375,320.0,1019.359375,430.0,,1, 
146,1019.796875,320.0,1050.796875,430.0,,1,w
147,1051.234375,320.0,1073.234375,430.0,,1,a
148,1073.390625,320.0,1092.390625,430.0,,1,s
149,1092.796875,320.0,1102.796875,430.0,,1, 
150,1102.671875,320.0,1125.671875,430.0,,1,2
151,1125.546875,320.0,1148.546875,430.0,,1,0
152,1148.953125,320.0,1158.953125,430.0,,1, 
153,1158.359375,320.0,1179.359375,430.0,,1,y
154,1178.921875,320.0,1201.921875,430.0,,1,e
155,1202.359375,320.0,1224.359375,430.0,,1,a
156,1223.875,320.0,1240.875,430.0,,1,r
157,1241.03125,320.0,1260.03125,430.0,,1,s
158,1260.4375,320.0,1270.4375,430.0,,1, 
159,1270.640625,320.0,1294.640625,430.0,,1,o
160,1294.953125,320.0,1304.953125,430.0,,1,l
161,1304.546875,320.0,1329.546875,430.0,,1,d
162,1329.953125,320.0,1339.953125,430.0,,1, 
163,1340.390625,320.0,1362.390625,430.0,,1,a
164,1362.828125,320.0,1376.828125,430.0,,1,t
165,1377.234375,320.0,1387.234375,430.0,,1, 
166,1387.671875,320.0,1401.671875,430.0,,1,t
167,1401.390625,320.0,1426.390625,430.0,,1,h
168,1425.953125,320.0,1448.953125,430.0,,1,e
169,1449.359375,320.0,1459.359375,430.0,,1, 
170,1459.796875,320.0,1473.796875,430.0,,1,t
171,1474.109375,320.0,1484.109375,430.0,,1,i
172,1484.515625,320.0,1521.515625,430.0,,1,m
173,1521.078125,320.0,1544.078125,430.0,,1,e
174,1543.796875,320.0,1554.796875,430.0,,1,.
175,1555.203125,320.0,1565.203125,430.0,,1, 
176,1565.484375,320.0,1601.484375,430.0,,1,M
177,1601.203125,320.0,1626.203125,430.0,,1,u
178,1626.40625,320.0,1645.40625,430.0,,1,c
179,1645.125,320.0,1670.125,430.0,,1,h
180,1670.53125,320.0,1680.53125,430.0,,1, 
181,1680.734375,320.0,1704.734375,430.0,,1,o
182,1702.5,320.0,1718.5,430.0,,1,f
183,1718.90625,320.0,1728.90625,430.0,,1, 
184,1729.34375,320.0,1743.34375,430.0,,1,t
185,1743.0625,320.0,1768.0625,430.0,,1,h
186,1767.625,320.0,1790.625,430.0,,1,e
187,79.59375,430.0,104.59375,540.0,,2,p
188,104.796875,430.0,128.796875,540.0,,2,o
189,128.953125,430.0,147.953125,540.0,,2,s
190,148.390625,430.0,162.390625,540.0,,2,t
191,162.59375,430.0,181.59375,540.0,,2,c
192,182.03125,430.0,204.03125,540.0,,2,a
193,203.546875,430.0,220.546875,540.0,,2,r
194,219.34375,430.0,244.34375,540.0,,2,d
195,244.75,430.0,254.75,540.0,,2, 
196,255.1875,430.0,286.1875,540.0,,2,w
197,286.625,430.0,308.625,540.0,,2,a
198,308.78125,430.0,327.78125,540.0,,2,s
199,328.1875,430.0,338.1875,540.0,,2, 
200,338.5,430.0,348.5,540.0,,2,i
201,348.21875,430.0,373.21875,540.0,,2,n
202,372.8125,430.0,397.8125,540.0,,2,d
203,397.375,430.0,420.375,540.0,,2,e
204,420.578125,430.0,439.578125,540.0,,2,c
205,439.890625,430.0,449.890625,540.0,,2,i
206,449.484375,430.0,474.484375,540.0,,2,p
207,474.203125,430.0,499.203125,540.0,,2,h
208,498.765625,430.0,521.765625,540.0,,2,e
209,521.28125,430.0,538.28125,540.0,,2,r
210,537.921875,430.0,559.921875,540.0,,2,a
211,559.515625,430.0,584.515625,540.0,,2,b
212,584.828125,430.0,594.828125,540.0,,2,l
213,594.390625,430.0,617.390625,540.0,,2,e
214,617.109375,430.0,628.109375,540.0,,2,","
215,628.515625,430.0,638.515625,540.0,,2, 
216,638.953125,430.0,660.953125,540.0,,2,a
217,661.265625,430.0,671.265625,540.0,,2,l
218,671.703125,430.0,685.703125,540.0,,2,t
219,685.421875,430.0,710.421875,540.0,,2,h
220,710.625,430.0,734.625,540.0,,2,o
221,734.34375,430.0,759.34375,540.0,,2,u
222,758.9375,430.0,783.9375,540.0,,2,g
223,783.65625,430.0,808.65625,540.0,,2,h
224,809.0625,430.0,819.0625,540.0,,2, 
225,819.5,430.0,833.5,540.0,,2,t
226,833.21875,430.0,858.21875,540.0,,2,h
227,857.78125,430.0,880.78125,540.0,,2,e
228,881.1875,430.0,891.1875,540.0,,2, 
229,891.625,430.0,913.625,540.0,,2,a
230,913.21875,430.0,938.21875,540.0,,2,d
231,937.8125,430.0,962.8125,540.0,,2,d
232,962.328125,430.0,979.328125,540.0,,2,r
233,978.09375,430.0,1001.09375,540.0,,2,e
234,1001.25,430.0,1020.25,540.0,,2,s
235,1020.40625,430.0,1039.40625,540.0,,2,s
236,1039.8125,430.0,1049.8125,540.0,,2, 
237,1050.125,430.0,1060.125,540.0,,2,i
238,1059.84375,430.0,1084.84375,540.0,,2,n
239,1085.25,430.0,1095.25,540.0,,2, 
240,1095.25,430.0,1121.25,540.0,,2,B
241,1120.8125,430.0,1143.8125,540.0,,2,e
242,1143.328125,430.0,1160.328125,540.0,,2,r
243,1160.640625,430.0,1170.640625,540.0,,2,l
244,1170.953125,430.0,1180.953125,540.0,,2,i
245,1180.671875,430.0,1205.671875,540.0,,2,n
246,1206.078125,430.0,1216.078125,540.0,,2, 
247,1216.28125,430.0,1240.28125,540.0,,2,o
248,1240.0,430.0,1265.0,540.0,,2,n
249,1265.40625,430.0,1275.40625,540.0,,2, 
250,1275.84375,430.0,1289.84375,540.0,,2,t
251,1289.5625,430.0,1314.5625,540.0,,2,h
252,1314.125,430.0,1337.125,540.0,,2,e
253,1337.53125,430.0,1347.53125,540.0,,2, 
254,1345.296875,430.0,1361.296875,540.0,,2,f
255,1360.8125,430.0,1377.8125,540.0,,2,r
256,1377.21875,430.0,1401.21875,540.0,,2,o
257,1400.9375,430.0,1425.9375,540.0,,2,n
258,1426.375,430.0,1440.375,540.0,,2,t
259,1440.78125,430.0,1450.78125,540.0,,2, 
260,1450.984375,430.0,1474.984375,540.0,,2,o
261,1472.75,430.0,1488.75,540.0,,2,f
262,1489.15625,430.0,1499.15625,540.0,,2, 
263,1499.59375,430.0,1513.59375,540.0,,2,t
264,1513.3125,430.0,1538.3125,540.0,,2,h
265,1537.875,430.0,1560.875,540.0,,2,e
266,1561.28125,430.0,1571.28125,540.0,,2, 
267,1571.484375,430.0,1590.484375,540.0,,2,c
268,1590.921875,430.0,1612.921875,540.0,,2,a
269,1612.4375,430.0,1629.4375,540.0,,2,r
270,1628.234375,430.0,1653.234375,540.0,,2,d
271,1653.640625,430.0,1663.640625,540.0,,2, 
272,1664.078125,430.0,1695.078125,540.0,,2,w
273,1695.515625,430.0,1717.515625,540.0,,2,a
274,1717.671875,430.0,1736.671875,540.0,,2,s
275,1737.078125,430.0,1747.078125,540.0,,2, 
276,1747.390625,430.0,1757.390625,540.0,,2,l
277,1756.953125,430.0,1779.953125,540.0,,2,e
278,1779.546875,430.0,1804.546875,540.0,,2,g
279,1804.859375,430.0,1814.859375,540.0,,2,i
280,1814.453125,430.0,1839.453125,540.0,,2,b
281,1839.765625,430.0,1849.765625,540.0,,2,l
282,1849.328125,430.0,1872.328125,540.0,,2,e
283,1872.046875,430.0,1883.046875,540.0,,2,","
284,80.4375,540.0,102.4375,650.0,,3,a
285,102.59375,540.0,121.59375,650.0,,3,s
286,122.0,540.0,132.0,650.0,,3, 
287,132.4375,540.0,163.4375,650.0,,3,w
288,163.875,540.0,185.875,650.0,,3,a
289,186.03125,540.0,205.03125,650.0,,3,s
290,205.4375,540.0,215.4375,650.0,,3, 
291,215.875,540.0,229.875,650.0,,3,t
292,229.59375,540.0,254.59375,650.0,,3,h
293,254.15625,540.0,277.15625,650.0,,3,e
294,277.5625,540.0,287.5625,650.0,,3, 
295,288.0,540.0,310.0,650.0,,3,a
296,309.71875,540.0,334.71875,650.0,,3,u
297,335.15625,540.0,349.15625,650.0,,3,t
298,348.875,540.0,373.875,650.0,,3,h
299,374.078125,540.0,398.078125,650.0,,3,o
300,397.59375,540.0,414.59375,650.0,,3,r
301,416.1875,540.0,423.1875,650.0,,3,’
302,422.140625,540.0,441.140625,650.0,,3,s
303,441.546875,540.0,451.546875,650.0,,3, 
304,451.140625,540.0,476.140625,650.0,,3,p
305,476.34375,540.0,500.34375,650.0,,3,o
306,500.65625,540.0,510.65625,650.0,,3,l
307,510.96875,540.0,520.96875,650.0,,3,i
308,521.40625,540.0,535.40625,650.0,,3,t
309,534.96875,540.0,557.96875,650.0,,3,e
310,558.375,540.0,568.375,650.0,,3, 
311,567.890625,540.0,584.890625,650.0,,3,r
312,583.65625,540.0,606.65625,650.0,,3,e
313,606.25,540.0,631.25,650.0,,3,q
314,630.96875,540.0,655.96875,650.0,,3,u
315,655.53125,540.0,678.53125,650.0,,3,e
316,678.6875,540.0,697.6875,650.0,,3,s
317,698.125,540.0,712.125,650.0,,3,t
318,712.53125,540.0,722.53125,650.0,,3, 
319,722.96875,540.0,736.96875,650.0,,3,t
320,736.6875,540.0,761.6875,650.0,,3,h
321,762.125,540.0,784.125,650.0,,3,a
322,784.5625,540.0,798.5625,650.0,,3,t
323,798.96875,540.0,808.96875,650.0,,3, 
324,809.40625,540.0,823.40625,650.0,,3,t
325,823.125,540.0,848.125,650.0,,3,h
326,847.6875,540.0,870.6875,650.0,,3,e
327,871.09375,540.0,881.09375,650.0,,3, 
328,880.8125,540.0,905.8125,650.0,,3,n
329,906.015625,540.0,930.015625,650.0,,3,o
330,930.453125,540.0,944.453125,650.0,,3,t
331,944.015625,540.0,967.015625,650.0,,3,e
332,967.421875,540.0,977.421875,650.0,,3, 
333,977.015625,540.0,1002.015625,650.0,,3,b
334,1001.578125,540.0,1024.578125,650.0,,3,e
335,1024.984375,540.0,1034.984375,650.0,,3, 
336,1035.140625,540.0,1054.140625,650.0,,3,s
337,1053.703125,540.0,1076.703125,650.0,,3,e
338,1076.421875,540.0,1101.421875,650.0,,3,n
339,1101.859375,540.0,1115.859375,650.0,,3,t
340,1116.265625,540.0,1126.265625,650.0,,3, 
341,1125.859375,540.0,1150.859375,650.0,,3,b
342,1149.46875,540.0,1170.46875,650.0,,3,y
343,1170.875,540.0,1180.875,650.0,,3, 
344,1181.3125,540.0,1195.3125,650.0,,3,t
345,1195.03125,540.0,1220.03125,650.0,,3,h
346,1219.59375,540.0,1242.59375,650.0,,3,e
347,1243.0,540.0,1253.0,650.0,,3, 
348,1250.765625,540.0,1266.765625,650.0,,3,f
349,1267.078125,540.0,1277.078125,650.0,,3,i
350,1276.796875,540.0,1301.796875,650.0,,3,n
351,1301.390625,540.0,1326.390625,650.0,,3,d
352,1325.953125,540.0,1348.953125,650.0,,3,e
353,1348.46875,540.0,1365.46875,650.0,,3,r
354,1365.875,540.0,1375.875,650.0,,3, 
355,1376.3125,540.0,1390.3125,650.0,,3,t
356,1390.515625,540.0,1414.515625,650.0,,3,o
357,1414.921875,540.0,1424.921875,650.0,,3, 
358,1424.640625,540.0,1449.640625,650.0,,3,h
359,1449.953125,540.0,1459.953125,650.0,,3,i
360,1460.109375,540.0,1479.109375,650.0,,3,s
361,1479.515625,540.0,1489.515625,650.0,,3, 
362,1489.234375,540.0,1514.234375,650.0,,3,h
363,1514.4375,540.0,1538.4375,650.0,,3,o
364,1538.84375,540.0,1575.84375,650.0,,3,m
365,1575.40625,540.0,1598.40625,650.0,,3,e
366,1598.8125,540.0,1608.8125,650.0,,3, 
367,1609.25,540.0,1631.25,650.0,,3,a
368,1630.84375,540.0,1655.84375,650.0,,3,d
369,1655.4375,540.0,1680.4375,650.0,,3,d
370,1679.953125,540.0,1696.953125,650.0,,3,r
371,1695.71875,540.0,1718.71875,650.0,,3,e
372,1718.875,540.0,1737.875,650.0,,3,s
373,1738.03125,540.0,1757.03125,650.0,,3,s
374,1756.75,540.0,1767.75,650.0,,3,.
375,1768.15625,540.0,1778.15625,650.0,,3, 
376,1778.515625,540.0,1792.515625,650.0,,3,“
377,1792.15625,540.0,1822.15625,650.0,,3,H
378,1821.71875,540.0,1844.71875,650.0,,3,e
379,80.4375,650.0,102.4375,760.0,,4,a
380,102.75,650.0,112.75,760.0,,4,l
381,112.90625,650.0,131.90625,760.0,,4,s
382,132.109375,650.0,156.109375,760.0,,4,o
383,156.515625,650.0,166.515625,760.0,,4, 
384,166.828125,650.0,176.828125,760.0,,4,i
385,176.546875,650.0,201.546875,760.0,,4,n
386,201.75,650.0,220.75,760.0,,4,c
387,221.0625,650.0,231.0625,760.0,,4,l
388,230.78125,650.0,255.78125,760.0,,4,u
389,255.375,650.0,280.375,760.0,,4,d
390,279.9375,650.0,302.9375,760.0,,4,e
391,302.53125,650.0,327.53125,760.0,,4,d
392,327.9375,650.0,337.9375,760.0,,4, 
393,338.375,650.0,352.375,760.0,,4,t
394,352.8125,650.0,383.8125,760.0,,4,w
395,384.015625,650.0,408.015625,760.0,,4,o
396,408.421875,650.0,418.421875,760.0,,4, 
397,418.578125,650.0,437.578125,760.0,,4,s
398,438.015625,650.0,452.015625,760.0,,4,t
399,452.453125,650.0,474.453125,760.0,,4,a
400,474.859375,650.0,511.859375,760.0,,4,m
401,511.453125,650.0,536.453125,760.0,,4,p
402,536.609375,650.0,555.609375,760.0,,4,s
403,556.015625,650.0,566.015625,760.0,,4, 
404,563.78125,650.0,579.78125,760.0,,4,f
405,579.296875,650.0,596.296875,760.0,,4,r
406,595.703125,650.0,619.703125,760.0,,4,o
407,620.109375,650.0,657.109375,760.0,,4,m
408,657.515625,650.0,667.515625,760.0,,4, 
409,667.953125,650.0,681.953125,760.0,,4,t
410,681.671875,650.0,706.671875,760.0,,4,h
411,707.109375,650.0,729.109375,760.0,,4,a
412,729.546875,650.0,743.546875,760.0,,4,t
413,743.953125,650.0,753.953125,760.0,,4, 
414,754.390625,650.0,768.390625,760.0,,4,t
415,768.703125,650.0,778.703125,760.0,,4,i
416,779.109375,650.0,816.109375,760.0,,4,m
417,815.671875,650.0,838.671875,760.0,,4,e
418,839.078125,650.0,849.078125,760.0,,4, 
419,849.515625,650.0,863.515625,760.0,,4,t
420,863.234375,650.0,888.234375,760.0,,4,h
421,888.671875,650.0,910.671875,760.0,,4,a
422,911.109375,650.0,925.109375,760.0,,4,t
423,925.515625,650.0,935.515625,760.0,,4, 
424,935.953125,650.0,966.953125,760.0,,4,w
425,966.515625,650.0,989.515625,760.0,,4,e
426,989.03125,650.0,1006.03125,760.0,,4,r
427,1004.796875,650.0,1027.796875,760.0,,4,e
428,1028.203125,650.0,1038.203125,760.0,,4, 
429,1038.640625,650.0,1060.640625,760.0,,4,a
430,1060.953125,650.0,1070.953125,760.0,,4,l
431,1071.109375,650.0,1090.109375,760.0,,4,s
432,1090.3125,650.0,1114.3125,760.0,,4,o
433,1114.71875,650.0,1124.71875,760.0,,4, 
434,1125.03125,650.0,1135.03125,760.0,,4,i
435,1134.75,650.0,1159.75,760.0,,4,n
436,1160.15625,650.0,1170.15625,760.0,,4, 
437,1170.59375,650.0,1184.59375,760.0,,4,t
438,1184.3125,650.0,1209.3125,760.0,,4,h
439,1208.875,650.0,1231.875,760.0,,4,e
440,1232.28125,650.0,1242.28125,760.0,,4, 
441,1241.875,650.0,1266.875,760.0,,4,b
442,1267.078125,650.0,1291.078125,760.0,,4,o
443,1291.515625,650.0,1305.515625,760.0,,4,t
444,1305.953125,650.0,1319.953125,760.0,,4,t
445,1320.265625,650.0,1330.265625,760.0,,4,l
446,1329.828125,650.0,1352.828125,760.0,,4,e
447,1352.546875,650.0,1363.546875,760.0,,4,","
448,1363.953125,650.0,1373.953125,760.0,,4, 
449,1374.109375,650.0,1393.109375,760.0,,4,s
450,1393.3125,650.0,1417.3125,760.0,,4,o
451,1417.71875,650.0,1427.71875,760.0,,4, 
452,1428.15625,650.0,1442.15625,760.0,,4,t
453,1441.875,650.0,1466.875,760.0,,4,h
454,1466.4375,650.0,1489.4375,760.0,,4,e
455,1489.84375,650.0,1499.84375,760.0,,4, 
456,1497.609375,650.0,1513.609375,760.0,,4,f
457,1513.921875,650.0,1523.921875,760.0,,4,i
458,1523.640625,650.0,1548.640625,760.0,,4,n
459,1548.234375,650.0,1573.234375,760.0,,4,d
460,1572.796875,650.0,1595.796875,760.0,,4,e
461,1595.3125,650.0,1612.3125,760.0,,4,r
462,1612.71875,650.0,1622.71875,760.0,,4, 
463,1623.15625,650.0,1654.15625,760.0,,4,w
464,1654.359375,650.0,1678.359375,760.0,,4,o
465,1678.078125,650.0,1703.078125,760.0,,4,u
466,1703.390625,650.0,1713.390625,760.0,,4,l
467,1712.984375,650.0,1737.984375,760.0,,4,d
468,1738.390625,650.0,1748.390625,760.0,,4, 
469,1748.109375,650.0,1773.109375,760.0,,4,n
470,1773.3125,650.0,1797.3125,760.0,,4,o
471,1797.75,650.0,1811.75,760.0,,4,t
472,1812.15625,650.0,1822.15625,760.0,,4, 
473,1822.46875,650.0,1832.46875,760.0,,4,i
474,1832.1875,650.0,1857.1875,760.0,,4,n
475,1857.390625,650.0,1876.390625,760.0,,4,c
476,1876.109375,650.0,1901.109375,760.0,,4,u
477,1900.625,650.0,1917.625,760.0,,4,r
478,80.4375,760.0,102.4375,870.0,,5,a
479,102.84375,760.0,112.84375,870.0,,5, 
480,113.046875,760.0,132.046875,870.0,,5,c
481,132.25,760.0,156.25,870.0,,5,o
482,156.40625,760.0,175.40625,870.0,,5,s
483,175.84375,760.0,189.84375,870.0,,5,t
484,189.5625,760.0,200.5625,870.0,,5,","
485,200.921875,760.0,214.921875,870.0,,5,”
486,215.328125,760.0,225.328125,870.0,,5, 
487,225.5625,760.0,247.5625,870.0,,5,E
488,247.078125,760.0,264.078125,870.0,,5,r
489,262.875,760.0,287.875,870.0,,5,d
490,288.28125,760.0,325.28125,870.0,,5,m
491,325.71875,760.0,347.71875,870.0,,5,a
492,347.4375,760.0,372.4375,870.0,,5,n
493,372.15625,760.0,397.15625,870.0,,5,n
494,397.5625,760.0,407.5625,870.0,,5, 
495,407.71875,760.0,426.71875,870.0,,5,s
496,427.15625,760.0,449.15625,870.0,,5,a
497,449.46875,760.0,459.46875,870.0,,5,i
498,459.0625,760.0,484.0625,870.0,,5,d
499,483.78125,760.0,494.78125,870.0,,5,.
500,495.1875,760.0,505.1875,870.0,,5, 
501,505.546875,760.0,519.546875,870.0,,5,“
502,519.546875,760.0,545.546875,870.0,,5,B
503,545.265625,760.0,570.265625,870.0,,5,u
504,570.703125,760.0,584.703125,870.0,,5,t
505,585.109375,760.0,595.109375,870.0,,5, 
506,594.828125,760.0,619.828125,870.0,,5,h
507,619.390625,760.0,642.390625,870.0,,5,e
508,642.796875,760.0,652.796875,870.0,,5, 
509,652.390625,760.0,677.390625,870.0,,5,d
510,677.703125,760.0,687.703125,870.0,,5,i
511,687.296875,760.0,712.296875,870.0,,5,d
512,712.703125,760.0,722.703125,870.0,,5, 
513,722.421875,760.0,747.421875,870.0,,5,n
514,747.625,760.0,771.625,870.0,,5,o
515,772.0625,760.0,786.0625,870.0,,5,t
516,786.46875,760.0,796.46875,870.0,,5, 
517,796.90625,760.0,810.90625,870.0,,5,t
518,810.625,760.0,835.625,870.0,,5,h
519,835.9375,760.0,845.9375,870.0,,5,i
520,845.65625,760.0,870.65625,870.0,,5,n
521,871.015625,760.0,892.015625,870.0,,5,k
522,892.421875,760.0,902.421875,870.0,,5, 
523,902.734375,760.0,912.734375,870.0,,5,i
524,913.171875,760.0,927.171875,870.0,,5,t
525,927.578125,760.0,937.578125,870.0,,5, 
526,938.015625,760.0,969.015625,870.0,,5,w
527,969.21875,760.0,993.21875,870.0,,5,o
528,992.9375,760.0,1017.9375,870.0,,5,u
529,1018.25,760.0,1028.25,870.0,,5,l
530,1027.84375,760.0,1052.84375,870.0,,5,d
531,1053.25,760.0,1063.25,870.0,,5, 
532,1063.6875,760.0,1077.6875,870.0,,5,t
533,1078.125,760.0,1100.125,870.0,,5,a
534,1100.484375,760.0,1121.484375,870.0,,5,k
535,1121.046875,760.0,1144.046875,870.0,,5,e
536,1144.453125,760.0,1154.453125,870.0,,5, 
537,1154.328125,760.0,1177.328125,870.0,,5,1
538,1177.203125,760.0,1200.203125,870.0,,5,0
539,1200.078125,760.0,1223.078125,870.0,,5,1
540,1223.484375,760.0,1233.484375,870.0,,5, 
541,1232.890625,760.0,1253.890625,870.0,,5,y
542,1253.453125,760.0,1276.453125,870.0,,5,e
543,1276.890625,760.0,1298.890625,870.0,,5,a
