index,left,top,right,bottom,section,line,content
110,436.9375,361.5,453.9375,445.5,,1,e
111,454.328125,361.5,466.328125,445.5,,1,r
112,466.125,361.5,474.125,445.5,,1, 
113,473.703125,361.5,497.703125,445.5,,1,w
114,497.25,361.5,516.25,445.5,,1,h
115,515.984375,361.5,523.984375,445.5,,1,i
116,524.390625,361.5,538.390625,445.5,,1,c
117,537.9375,361.5,556.9375,445.5,,1,h
118,556.734375,361.5,564.734375,445.5,,1, 
119,564.65625,361.5,581.65625,445.5,,1,e
120,580.9375,361.5,596.9375,445.5,,1,x
121,597.390625,361.5,615.390625,445.5,,1,p
122,615.3125,361.5,632.3125,445.5,,1,e
123,632.703125,361.5,644.703125,445.5,,1,r
124,644.53125,361.5,655.53125,445.5,,1,t
125,655.90625,361.5,669.90625,445.5,,1,s
126,669.703125,361.5,677.703125,445.5,,1, 
127,677.28125,361.5,701.28125,445.5,,1,w
128,701.015625,361.5,709.015625,445.5,,1,i
129,708.75,361.5,716.75,445.5,,1,l
130,716.484375,361.5,724.484375,445.5,,1,l
131,724.28125,361.5,732.28125,445.5,,1, 
132,732.109375,361.5,749.109375,445.5,,1,a
133,748.9375,361.5,759.9375,445.5,,1,t
134,759.765625,361.5,770.765625,445.5,,1,t
135,770.6875,361.5,787.6875,445.5,,1,e
136,787.734375,361.5,815.734375,445.5,,1,m
137,816.1875,361.5,834.1875,445.5,,1,p
138,834.015625,361.5,845.015625,445.5,,1,t
139,844.8125,361.5,852.8125,445.5,,1, 
140,852.640625,361.5,863.640625,445.5,,1,t
141,863.796875,361.5,881.796875,445.5,,1,o
142,881.59375,361.5,889.59375,445.5,,1, 
143,890.046875,361.5,908.046875,445.5,,1,d
144,907.96875,361.5,924.96875,445.5,,1,e
145,925.375,361.5,939.375,445.5,,1,c
146,939.109375,361.5,947.109375,445.5,,1,i
147,947.5625,361.5,965.5625,445.5,,1,p
148,965.109375,361.5,984.109375,445.5,,1,h
149,984.03125,361.5,1001.03125,445.5,,1,e
150,1001.421875,361.5,1013.421875,445.5,,1,r
151,1013.21875,361.5,1021.21875,445.5,,1, 
152,1021.046875,361.5,1032.046875,445.5,,1,t
153,1031.59375,361.5,1050.59375,445.5,,1,h
154,1050.515625,361.5,1067.515625,445.5,,1,e
155,1067.3125,361.5,1075.3125,445.5,,1, 
156,1075.703125,361.5,1087.703125,445.5,,1,r
157,1087.03125,361.5,1104.03125,445.5,,1,e
158,1104.40625,361.5,1118.40625,445.5,,1,s
159,1118.234375,361.5,1129.234375,445.5,,1,t
160,1129.03125,361.5,1137.03125,445.5,,1, 
161,1137.1875,361.5,1155.1875,445.5,,1,o
