index,left,top,right,bottom,section,line,content
112,198.734375,185.0,210.734375,241.0,,1,o
113,210.4375,185.0,229.4375,241.0,,1,m
114,229.734375,185.0,241.734375,241.0,,1,p
115,242.0,185.0,250.0,241.0,,1,r
116,249.875,185.0,260.875,241.0,,1,e
117,261.234375,185.0,273.234375,241.0,,1,h
118,273.515625,185.0,284.515625,241.0,,1,e
119,284.875,185.0,296.875,241.0,,1,n
120,296.453125,185.0,306.453125,241.0,,1,s
121,306.609375,185.0,311.609375,241.0,,1,i
122,311.703125,185.0,323.703125,241.0,,1,o
123,324.0625,185.0,336.0625,241.0,,1,n
124,336.265625,185.0,341.265625,241.0,,1, 
125,341.5625,185.0,353.5625,241.0,,1,q
126,353.921875,185.0,365.921875,241.0,,1,u
127,366.203125,185.0,377.203125,241.0,,1,e
128,376.78125,185.0,386.78125,241.0,,1,s
129,387.0,185.0,394.0,241.0,,1,t
130,394.15625,185.0,399.15625,241.0,,1,i
131,399.25,185.0,411.25,241.0,,1,o
132,411.609375,185.0,423.609375,241.0,,1,n
133,423.8125,185.0,428.8125,241.0,,1, 
134,429.03125,185.0,440.03125,241.0,,1,a
135,440.328125,185.0,452.328125,241.0,,1,b
136,452.421875,185.0,464.421875,241.0,,1,o
137,464.78125,185.0,476.78125,241.0,,1,u
138,477.0,185.0,484.0,241.0,,1,t
139,484.203125,185.0,489.203125,241.0,,1, 
140,489.421875,185.0,496.421875,241.0,,1,t
141,496.78125,185.0,508.78125,241.0,,1,h
142,509.0625,185.0,520.0625,241.0,,1,e
143,520.265625,185.0,525.265625,241.0,,1, 
144,525.5625,185.0,537.5625,241.0,,1,p
145,537.78125,185.0,548.78125,241.0,,1,a
146,549.046875,185.0,557.046875,241.0,,1,r
147,556.859375,185.0,567.859375,241.0,,1,a
148,568.15625,185.0,580.15625,241.0,,1,g
149,580.421875,185.0,588.421875,241.0,,1,r
150,588.234375,185.0,599.234375,241.0,,1,a
151,599.53125,185.0,611.53125,241.0,,1,p
152,611.890625,185.0,623.890625,241.0,,1,h
153,624.25,185.0,629.25,241.0,,1,.
154,629.453125,185.0,634.453125,241.0,,1, 
155,634.4375,185.0,645.4375,241.0,,1,S
156,645.71875,185.0,656.71875,241.0,,1,e
157,656.875,185.0,661.875,241.0,,1,l
158,662.15625,185.0,673.15625,241.0,,1,e
159,672.75,185.0,682.75,241.0,,1,c
160,682.96875,185.0,689.96875,241.0,,1,t
161,690.171875,185.0,695.171875,241.0,,1, 
162,695.390625,185.0,702.390625,241.0,,1,t
163,702.75,185.0,714.75,241.0,,1,h
164,715.03125,185.0,726.03125,241.0,,1,e
165,726.234375,185.0,731.234375,241.0,,1, 
166,730.828125,185.0,740.828125,241.0,,1,c
167,740.921875,185.0,752.921875,241.0,,1,o
168,753.1875,185.0,761.1875,241.0,,1,r
169,761.453125,185.0,769.453125,241.0,,1,r
170,769.328125,185.0,780.328125,241.0,,1,e
